State,Avg Daily Distance (km),Brand,Model,Price (INR),Year of Manufacture,Engine Capacity (cc),Fuel Type,Mileage (km/l),Owner Type,Registration Year,Insurance Status,Seller Type,Resale Price (INR),City Tier
Rajasthan,18.12,Tvs,Jupiter,376405.0,2024,169.0,Hybrid,60.46,Second,2024.0,Expired,Dealer,229446.45,Metro
Maharashtra,56.13,Ktm,Duke 200,192044.0,2020,265.0,Electric,70.32,Second,2024.0,Active,Dealer,111544.47,Tier 3
Uttar Pradesh,56.89,Royal Enfield,Himalayan,169382.0,2015,480.0,Electric,75.24,Second,2023.0,Not Available,Individual,128711.0,Tier 2
Delhi,30.32,Bajaj,Pulsar 150,162244.0,2018,923.0,Petrol,34.4,Second,2023.0,Not Available,Dealer,67409.77,Tier 1
Tamil Nadu,57.21,Yamaha,Mt-15,233547.0,2020,810.0,Hybrid,82.56,Second,2023.0,Expired,Dealer,94658.35,Metro
Gujarat,50.07,Bajaj,Avenger 220,387657.0,2022,255.0,Petrol,31.66,Second,2022.0,Expired,Individual,308654.43,Tier 2
Karnataka,7.92,Kawasaki,Ninja 400,361670.0,2024,449.0,Petrol,32.86,Second,2024.0,Not Available,Dealer,177532.26,Tier 1
Rajasthan,55.23,Ktm,Duke 200,312560.0,2023,492.0,Petrol,32.86,Third,2024.0,Active,Dealer,126895.9,Tier 3
Karnataka,21.32,Kawasaki,Ninja 300,338874.0,2023,172.0,Petrol,43.9,Second,2023.0,Not Available,Individual,187146.55,Metro
Uttar Pradesh,44.39,Yamaha,Mt-15,181589.0,2015,950.0,Hybrid,71.73,Second,2023.0,Not Available,Individual,128476.6,Tier 2
Karnataka,46.26,Honda,Cbr 650R,382183.0,2021,118.0,Petrol,51.81,Second,2021.0,Active,Dealer,211052.44,Metro
Gujarat,31.84,Yamaha,Mt-15,50158.0,2024,737.0,Petrol,35.25,Second,2024.0,Not Available,Individual,26153.68,Tier 1
Tamil Nadu,12.58,Yamaha,Ray Zr,199081.0,2018,541.0,Electric,0.0,Third,2024.0,Not Available,Individual,129255.46,Metro
Madhya Pradesh,6.33,Yamaha,Mt-15,324194.0,2024,434.0,Hybrid,69.45,First,2024.0,Active,Individual,178243.88,Tier 1
Delhi,36.88,Ktm,250 Duke,307418.0,2022,606.0,Petrol,39.28,Second,2022.0,Expired,Individual,190927.1,Metro
Maharashtra,79.76,Kawasaki,Ninja 300,186102.0,2021,955.0,Electric,87.32,First,2021.0,Expired,Dealer,140081.01,Tier 2
Madhya Pradesh,40.71,Hero,Glamour,286550.0,2021,187.0,Electric,61.08,Third,2023.0,Expired,Dealer,147779.87,Tier 1
Madhya Pradesh,24.54,Kawasaki,Vulcan S,331738.0,2021,173.0,Petrol,33.17,Second,2024.0,Expired,Dealer,249483.18,Tier 3
Maharashtra,65.87,Hero,Xtreme 160R,203238.0,2020,922.0,Electric,62.21,Second,2022.0,Not Available,Dealer,97152.68,Tier 3
Karnataka,45.74,Kawasaki,Z650,233817.0,2020,356.0,Hybrid,96.26,Third,2023.0,Active,Dealer,161369.23,Tier 2
Uttar Pradesh,56.93,Royal Enfield,Hunter 350,85394.0,2024,320.0,Hybrid,82.07,Third,2024.0,Active,Dealer,35817.37,Metro
West Bengal,17.21,Ktm,250 Duke,277566.0,2023,152.0,Hybrid,64.13,Second,2023.0,Active,Individual,161954.01,Tier 2
Punjab,66.36,Kawasaki,Vulcan S,54828.0,2018,774.0,Petrol,46.74,Third,2022.0,Not Available,Individual,40386.88,Tier 2
Karnataka,77.08,Kawasaki,Vulcan S,270749.0,2023,484.0,Electric,66.56,Second,2023.0,Not Available,Dealer,121084.54,Tier 3
West Bengal,75.14,Royal Enfield,Interceptor 650,188892.0,2024,559.0,Electric,60.51,Third,2024.0,Active,Dealer,125203.91,Tier 1
Gujarat,51.4,Ktm,Rc 390,70494.0,2024,302.0,Electric,93.82,Second,2024.0,Active,Dealer,36148.05,Metro
Karnataka,34.64,Bajaj,Pulsar 150,65228.0,2017,541.0,Electric,70.47,Second,2021.0,Expired,Individual,44574.79192744673,Tier 2
West Bengal,35.82,Kawasaki,Vulcan S,305635.0,2020,758.0,Petrol,28.81,Second,2023.0,Expired,Dealer,217678.14,Tier 3
Madhya Pradesh,27.36,Hero,Splendor Plus,190065.0,2023,118.0,Petrol,48.83,Second,2023.0,Not Available,Individual,150847.14,Tier 2
Delhi,69.89,Honda,Dio,67356.0,2019,782.0,Electric,65.58,Second,2022.0,Not Available,Individual,50170.24,Tier 2
Delhi,28.08,Royal Enfield,Himalayan,132895.0,2019,682.0,Electric,90.46,Third,2023.0,Expired,Individual,62810.08,Tier 2
Tamil Nadu,57.32,Bajaj,Avenger 220,299575.0,2024,189.0,Petrol,41.45,Second,2024.0,Active,Individual,183246.53,Metro
Rajasthan,49.89,Hero,Hf Deluxe,246828.0,2024,936.0,Petrol,45.0,First,2024.0,Active,Dealer,133472.89,Tier 1
Rajasthan,67.46,Bajaj,Ct 100,380004.0,2019,206.0,Electric,61.78,Second,2023.0,Active,Individual,202072.38,Metro
Rajasthan,11.5,Tvs,Jupiter,78270.0,2019,552.0,Electric,87.69,Second,2021.0,Not Available,Dealer,35099.096594133465,Tier 2
Maharashtra,44.67,Bajaj,Platina 110,75453.0,2022,848.0,Petrol,58.41,Second,2022.0,Expired,Individual,36751.97,Tier 2
Delhi,57.97,Royal Enfield,Interceptor 650,326146.0,2023,516.0,Electric,65.97,First,2023.0,Active,Dealer,133472.89,Tier 2
Karnataka,30.63,Bajaj,Ct 100,232353.0,2020,577.0,Hybrid,82.45,Second,2021.0,Not Available,Dealer,155275.73,Tier 3
Rajasthan,66.13,Kawasaki,Ninja 400,255349.0,2021,361.0,Hybrid,92.82,First,2021.0,Expired,Individual,153625.01,Metro
West Bengal,73.16,Royal Enfield,Meteor 350,395649.0,2017,999.0,Petrol,41.0,Second,2021.0,Expired,Dealer,265851.43,Tier 3
Karnataka,19.34,Royal Enfield,Himalayan,163979.0,2023,885.0,Petrol,31.99,Second,2024.0,Active,Dealer,124987.99280199267,Tier 1
Uttar Pradesh,55.03,Kawasaki,Vulcan S,110493.0,2024,453.0,Hybrid,67.68,Second,2024.0,Not Available,Dealer,51861.41,Tier 3
Rajasthan,22.15,Ktm,Duke 200,320435.0,2024,334.0,Electric,61.26,Second,2024.0,Expired,Dealer,200058.28,Metro
Punjab,59.97,Royal Enfield,Interceptor 650,88875.0,2021,129.0,Electric,78.24,Third,2021.0,Active,Dealer,52290.54,Tier 2
Uttar Pradesh,28.0,Royal Enfield,Interceptor 650,206245.0,2018,941.0,Hybrid,76.04,Second,2024.0,Expired,Individual,90144.01,Tier 2
Gujarat,68.27,Tvs,Ronin,218954.0,2024,116.0,Electric,72.41,Second,2024.0,Not Available,Dealer,114251.53,Tier 1
Punjab,59.54,Royal Enfield,Meteor 350,215717.0,2022,733.0,Hybrid,95.82,Second,2022.0,Expired,Dealer,109140.39,Tier 1
Gujarat,39.2,Yamaha,Mt-15,313862.0,2021,331.0,Petrol,56.5,Third,2021.0,Expired,Individual,127217.74,Tier 2
Madhya Pradesh,54.03,Bajaj,Ct 100,224266.0,2023,596.0,Electric,77.11,Second,2024.0,Expired,Individual,167899.96,Tier 1
Rajasthan,23.92,Tvs,Ntorq 125,248111.0,2019,135.0,Petrol,33.85,Second,2024.0,Not Available,Individual,133472.89,Tier 3
Tamil Nadu,61.54,Hero,Xtreme 160R,77958.0,2020,727.0,Hybrid,60.49,Second,2023.0,Active,Dealer,37307.25,Metro
Gujarat,54.52,Hero,Hf Deluxe,284874.0,2021,538.0,Petrol,26.36,Second,2024.0,Expired,Dealer,129923.13,Tier 2
Delhi,55.63,Bajaj,Ct 100,320670.0,2023,425.0,Hybrid,70.59,Third,2024.0,Expired,Individual,133472.89,Metro
Tamil Nadu,28.28,Bajaj,Platina 110,206778.0,2018,600.0,Petrol,54.86,Second,2024.0,Not Available,Dealer,133472.89,Tier 1
Rajasthan,32.07,Honda,Cbr 650R,291527.0,2019,550.0,Hybrid,70.2,Second,2023.0,Active,Dealer,153738.78,Tier 3
Madhya Pradesh,46.67,Honda,Cbr 650R,303770.0,2024,729.0,Electric,77.81,Second,2024.0,Active,Individual,174223.67,Tier 2
Rajasthan,76.79,Ktm,390 Adventure,369006.0,2021,612.0,Electric,88.72,Second,2022.0,Active,Individual,160797.26,Metro
Gujarat,32.1,Ktm,Rc 390,221313.0,2017,129.0,Hybrid,96.63,Second,2021.0,Expired,Dealer,102138.56,Tier 1
Delhi,16.86,Hero,Hf Deluxe,274558.0,2015,395.0,Electric,84.6,Second,2023.0,Expired,Individual,113057.69,Tier 1
Tamil Nadu,65.98,Kawasaki,Z650,152189.0,2015,294.0,Hybrid,91.08,Second,2022.0,Not Available,Individual,133472.89,Tier 2
Punjab,25.4,Honda,Cbr 650R,387255.0,2019,559.0,Hybrid,71.04,Second,2021.0,Not Available,Individual,296029.09,Tier 3
Madhya Pradesh,63.66,Yamaha,Fascino 125,382831.0,2022,744.0,Hybrid,80.57,Second,2023.0,Active,Dealer,298617.61,Tier 3
Punjab,72.75,Royal Enfield,Meteor 350,284443.0,2022,485.0,Petrol,42.0,Second,2024.0,Active,Dealer,135780.89,Metro
Madhya Pradesh,40.1,Hero,Glamour,262628.0,2021,878.0,Hybrid,70.99,Second,2021.0,Expired,Dealer,188983.32,Metro
Madhya Pradesh,48.37,Royal Enfield,Classic 350,365940.0,2022,934.0,Petrol,35.97,Second,2022.0,Expired,Dealer,181406.02,Tier 2
Karnataka,78.21,Hero,Hf Deluxe,306778.0,2024,939.0,Electric,71.95,Third,2024.0,Active,Dealer,135956.49,Tier 3
Maharashtra,8.26,Kawasaki,Z650,178176.0,2016,886.0,Electric,65.17,Third,2021.0,Expired,Individual,85446.81,Metro
Delhi,17.43,Ktm,250 Duke,276058.0,2018,519.0,Petrol,28.62,Second,2022.0,Expired,Dealer,187403.58,Metro
Madhya Pradesh,53.86,Bajaj,Avenger 220,81825.0,2020,672.0,Hybrid,84.59,Second,2022.0,Active,Individual,34196.97,Metro
Rajasthan,43.37,Tvs,Sport,393631.0,2022,114.0,Hybrid,76.42,Second,2022.0,Not Available,Dealer,310667.65,Metro
Maharashtra,62.11,Bajaj,Pulsar 150,102023.0,2022,519.0,Electric,70.04,Second,2022.0,Expired,Dealer,79922.78,Tier 2
Karnataka,7.11,Honda,Cbr 650R,222160.0,2024,710.0,Hybrid,63.18,First,2024.0,Active,Individual,161735.82,Tier 2
Madhya Pradesh,14.86,Bajaj,Dominar 400,222360.0,2020,505.0,Petrol,56.43,Second,2024.0,Active,Dealer,153779.34,Tier 3
Madhya Pradesh,35.43,Yamaha,Fz V3,291213.0,2015,560.0,Petrol,70.2,Second,2023.0,Expired,Dealer,132165.92,Tier 2
Rajasthan,47.52,Ktm,Rc 390,129914.0,2019,982.0,Hybrid,91.33,Third,2022.0,Not Available,Dealer,92917.39,Tier 3
Rajasthan,38.98,Ktm,Duke 200,396276.0,2022,850.0,Hybrid,98.85,Second,2024.0,Expired,Individual,247679.06,Tier 3
West Bengal,42.79,Tvs,Ronin,242218.0,2022,930.0,Petrol,38.06,First,2022.0,Active,Individual,153415.44,Tier 1
Madhya Pradesh,38.03,Ktm,390 Adventure,106604.0,2016,662.0,Hybrid,96.38,Second,2024.0,Active,Individual,51615.38,Tier 2
Madhya Pradesh,71.83,Hero,Glamour,207944.0,2017,141.0,Hybrid,81.94,Second,2021.0,Expired,Dealer,107769.8,Tier 3
Maharashtra,8.27,Hero,Passion Pro,369196.0,2024,552.0,Hybrid,95.95,First,2024.0,Expired,Dealer,240455.12,Tier 3
Karnataka,11.93,Ktm,250 Duke,205979.0,2022,121.0,Electric,82.53,Second,2022.0,Not Available,Individual,163235.75,Tier 3
Punjab,25.39,Yamaha,Mt-15,233599.0,2021,959.0,Hybrid,78.59,Second,2021.0,Expired,Dealer,133472.89,Tier 3
Gujarat,12.64,Kawasaki,Ninja 300,110653.0,2016,114.0,Hybrid,98.38,Second,2023.0,Expired,Individual,83610.18,Tier 3
Uttar Pradesh,58.29,Honda,Activa,62971.0,2023,584.0,Electric,99.27,Second,2023.0,Expired,Individual,27961.09,Tier 3
Uttar Pradesh,32.5,Bajaj,Ct 100,307703.0,2020,356.0,Electric,82.59,Second,2021.0,Active,Dealer,192750.42,Tier 1
Rajasthan,68.67,Honda,Dio,222360.0,2024,992.0,Hybrid,94.12,Second,2024.0,Active,Dealer,171857.57,Tier 3
Uttar Pradesh,10.77,Hero,Xtreme 160R,394469.0,2015,167.0,Electric,92.87,Second,2022.0,Expired,Individual,217482.98,Tier 1
Gujarat,24.9,Hero,Passion Pro,247813.0,2020,261.0,Petrol,57.3,Second,2023.0,Expired,Dealer,175842.4,Tier 3
Karnataka,25.08,Bajaj,Ct 100,248029.0,2020,996.0,Petrol,29.76,Third,2024.0,Expired,Individual,107097.58,Tier 3
West Bengal,60.6,Hero,Glamour,151952.0,2023,469.0,Electric,83.33,Second,2023.0,Active,Individual,119643.15,Tier 2
Rajasthan,44.23,Yamaha,Ray Zr,111735.0,2020,185.0,Petrol,43.42,Second,2022.0,Not Available,Dealer,133472.89,Metro
Madhya Pradesh,53.04,Royal Enfield,Classic 350,115226.0,2022,186.0,Electric,71.54,Second,2023.0,Expired,Dealer,60886.54,Tier 2
Tamil Nadu,26.27,Kawasaki,Versys 650,319870.0,2016,842.0,Hybrid,99.2,Second,2023.0,Expired,Dealer,174791.22,Tier 3
Uttar Pradesh,53.02,Hero,Hf Deluxe,151594.0,2019,645.0,Petrol,43.48,Third,2024.0,Not Available,Individual,68591.95,Tier 1
Punjab,31.61,Ktm,125 Duke,224182.0,2021,127.0,Hybrid,82.21,Second,2021.0,Not Available,Individual,142821.61,Tier 3
Uttar Pradesh,55.82,Kawasaki,Ninja 400,353184.0,2017,402.0,Hybrid,71.1,Second,2021.0,Not Available,Dealer,202437.15,Tier 2
Madhya Pradesh,75.82,Hero,Passion Pro,196119.0,2020,506.0,Electric,70.45,Second,2023.0,Active,Dealer,140231.51,Tier 1
Delhi,70.95,Royal Enfield,Meteor 350,135677.0,2024,706.0,Hybrid,92.94,Second,2024.0,Active,Individual,69640.3,Tier 1
Delhi,13.99,Hero,Hf Deluxe,176150.0,2020,577.0,Hybrid,77.24,Second,2021.0,Not Available,Individual,121418.62,Tier 2
Punjab,39.25,Yamaha,Fascino 125,186839.0,2020,275.0,Hybrid,98.23,Third,2022.0,Not Available,Dealer,126610.77,Tier 1
Karnataka,5.58,Tvs,Apache Rtr 160,363385.0,2021,399.0,Electric,78.31,Second,2023.0,Not Available,Dealer,192657.05,Metro
Tamil Nadu,50.74,Honda,Shine,357669.0,2024,494.0,Electric,82.05,Second,2024.0,Not Available,Dealer,281826.69,Metro
Gujarat,44.14,Bajaj,Dominar 400,161535.0,2023,609.0,Electric,62.79,Third,2024.0,Expired,Dealer,90184.11,Tier 2
Gujarat,71.53,Tvs,Ntorq 125,168708.0,2021,420.0,Hybrid,98.31,Second,2021.0,Not Available,Individual,104740.65,Metro
Tamil Nadu,32.29,Kawasaki,Ninja 400,142362.0,2021,790.0,Hybrid,60.78,Second,2021.0,Active,Individual,65530.36,Tier 1
Madhya Pradesh,31.24,Kawasaki,Vulcan S,80411.0,2023,182.0,Hybrid,93.79,Third,2024.0,Not Available,Individual,40136.35,Metro
Rajasthan,10.09,Ktm,390 Adventure,174687.0,2015,487.0,Petrol,58.08,Second,2024.0,Not Available,Dealer,73257.6,Tier 1
Maharashtra,16.92,Bajaj,Dominar 400,78804.0,2023,845.0,Hybrid,96.52,Second,2023.0,Active,Dealer,44945.49,Tier 3
Madhya Pradesh,35.19,Royal Enfield,Meteor 350,360420.0,2023,545.0,Petrol,53.27,First,2023.0,Expired,Dealer,201978.3,Tier 3
Tamil Nadu,18.26,Bajaj,Dominar 400,142434.0,2022,235.0,Hybrid,91.96,Second,2022.0,Not Available,Dealer,85175.69,Tier 2
Karnataka,67.1,Yamaha,Fz V3,176287.0,2023,659.0,Petrol,56.86,Second,2023.0,Not Available,Individual,114124.14,Tier 2
Rajasthan,50.31,Bajaj,Ct 100,267779.0,2023,921.0,Hybrid,88.31,Second,2024.0,Expired,Dealer,204903.09,Tier 3
Uttar Pradesh,47.76,Honda,Shine,380071.0,2023,928.0,Hybrid,89.92,Second,2024.0,Active,Dealer,171149.96,Metro
West Bengal,48.66,Ktm,125 Duke,384766.0,2018,790.0,Hybrid,94.82,Second,2021.0,Not Available,Individual,244407.54,Tier 3
Maharashtra,11.09,Royal Enfield,Meteor 350,132411.0,2022,734.0,Petrol,49.8,First,2022.0,Not Available,Individual,102265.65,Tier 3
Delhi,16.51,Yamaha,Fz V3,390436.0,2015,222.0,Petrol,42.49,Second,2022.0,Expired,Dealer,238535.5,Tier 3
West Bengal,22.27,Kawasaki,Ninja 400,329678.0,2023,277.0,Petrol,46.28,Second,2023.0,Active,Individual,220311.73,Tier 2
Maharashtra,40.72,Ktm,125 Duke,112188.0,2021,621.0,Electric,62.68,Third,2023.0,Expired,Dealer,75550.05,Metro
Rajasthan,68.86,Tvs,Apache Rtr 160,322805.0,2020,274.0,Electric,69.06,Third,2021.0,Not Available,Dealer,179197.1,Metro
Gujarat,57.82,Ktm,Duke 200,281144.0,2019,753.0,Hybrid,75.65,Third,2021.0,Active,Dealer,223593.87874591563,Tier 3
Maharashtra,32.77,Bajaj,Ct 100,53201.0,2017,754.0,Hybrid,82.93,Second,2024.0,Not Available,Individual,26744.07,Tier 2
Maharashtra,10.29,Yamaha,Fz V3,158980.0,2017,351.0,Electric,71.56,Second,2024.0,Not Available,Dealer,98821.97,Tier 2
Madhya Pradesh,60.53,Royal Enfield,Hunter 350,338937.0,2020,405.0,Electric,72.02,Second,2023.0,Not Available,Dealer,187106.92,Tier 1
Delhi,72.51,Hero,Splendor Plus,274009.0,2018,417.0,Hybrid,81.85,Second,2021.0,Active,Dealer,133472.89,Tier 1
Tamil Nadu,75.51,Yamaha,Fascino 125,377922.0,2022,915.0,Hybrid,91.46,Third,2023.0,Not Available,Individual,161962.88,Metro
Madhya Pradesh,8.33,Honda,Cbr 650R,274409.0,2024,785.0,Petrol,42.7,Second,2024.0,Active,Dealer,189624.37,Tier 3
Delhi,46.97,Hero,Glamour,357100.0,2021,466.0,Petrol,54.56,Second,2024.0,Not Available,Individual,224241.49,Tier 1
Maharashtra,37.06,Tvs,Ronin,393908.0,2023,588.0,Hybrid,91.91,First,2023.0,Active,Individual,267321.55,Tier 2
Rajasthan,37.42,Hero,Hf Deluxe,93966.0,2024,150.0,Petrol,50.9,Second,2024.0,Not Available,Individual,53471.53,Tier 3
Rajasthan,41.82,Ktm,250 Duke,189781.0,2021,935.0,Petrol,39.3,Third,2021.0,Expired,Dealer,103019.67,Tier 3
Delhi,46.89,Tvs,Sport,258524.0,2023,338.0,Hybrid,70.2,Third,2023.0,Expired,Individual,130796.94,Tier 1
Tamil Nadu,39.54,Yamaha,Fascino 125,179554.0,2019,575.0,Petrol,56.85,Second,2022.0,Expired,Dealer,93733.53,Tier 2
Karnataka,41.98,Tvs,Apache Rtr 160,317111.0,2024,958.0,Petrol,40.13,Third,2024.0,Not Available,Dealer,238045.07,Tier 1
Karnataka,63.0,Yamaha,Fz V3,300701.0,2016,595.0,Electric,75.46,Second,2021.0,Not Available,Individual,156290.66,Tier 1
Uttar Pradesh,11.54,Honda,Activa,302547.0,2019,469.0,Electric,71.95,Third,2024.0,Active,Individual,124843.95,Tier 3
Maharashtra,66.78,Ktm,250 Duke,89182.0,2024,882.0,Electric,66.61,Second,2024.0,Active,Dealer,133472.89,Tier 1
Uttar Pradesh,54.64,Kawasaki,Ninja 400,318013.0,2021,991.0,Electric,64.19,Second,2022.0,Expired,Dealer,148193.47,Tier 3
Rajasthan,73.02,Kawasaki,Ninja 400,298448.0,2016,245.0,Hybrid,70.2,Second,2022.0,Expired,Individual,168606.23,Tier 2
Karnataka,13.87,Kawasaki,Vulcan S,235465.0,2020,389.0,Hybrid,62.25,Second,2023.0,Active,Individual,178910.74,Tier 1
West Bengal,68.15,Kawasaki,Ninja 300,361573.0,2016,542.0,Electric,67.9,Second,2021.0,Not Available,Dealer,239578.83,Tier 1
Tamil Nadu,34.38,Tvs,Ronin,223061.0,2024,230.0,Electric,65.37,Third,2024.0,Not Available,Individual,168659.29,Tier 3
Karnataka,9.83,Tvs,Ronin,338519.0,2021,771.0,Hybrid,66.48,Second,2021.0,Not Available,Individual,167425.55,Tier 1
West Bengal,33.58,Yamaha,Fz V3,179257.0,2023,877.0,Electric,60.19,Second,2024.0,Active,Dealer,136384.78,Tier 1
Punjab,14.22,Ktm,250 Duke,72124.0,2021,407.0,Petrol,46.73,Third,2023.0,Expired,Dealer,45442.25,Tier 3
Uttar Pradesh,7.79,Ktm,250 Duke,367930.0,2022,245.0,Hybrid,60.98,Third,2023.0,Active,Dealer,258394.55,Tier 1
Madhya Pradesh,32.59,Kawasaki,Z650,220070.0,2018,562.0,Electric,84.3,Second,2024.0,Expired,Individual,97635.78,Tier 1
Tamil Nadu,65.7,Bajaj,Platina 110,261950.0,2016,793.0,Petrol,70.2,Second,2023.0,Active,Individual,156054.4,Metro
West Bengal,68.43,Ktm,390 Adventure,138725.0,2022,964.0,Hybrid,81.88,Second,2023.0,Not Available,Dealer,98925.47,Tier 1
West Bengal,24.72,Honda,Dio,273884.0,2018,365.0,Electric,84.92,Second,2024.0,Not Available,Dealer,124004.06,Tier 3
Uttar Pradesh,42.81,Bajaj,Avenger 220,183637.0,2021,948.0,Electric,60.2,First,2021.0,Not Available,Individual,139044.42,Tier 1
Rajasthan,11.56,Honda,Dio,127797.0,2022,460.0,Electric,74.56,Second,2023.0,Expired,Individual,69554.23,Tier 3
Punjab,6.04,Yamaha,Fz V3,211692.0,2018,826.0,Electric,99.38,Third,2022.0,Expired,Individual,156307.34,Tier 3
Gujarat,18.0,Tvs,Apache Rtr 160,226142.0,2021,839.0,Electric,68.55,Third,2024.0,Not Available,Individual,169717.83,Tier 3
West Bengal,67.37,Ktm,390 Adventure,308443.0,2018,291.0,Hybrid,63.57,Second,2023.0,Expired,Dealer,151326.31,Metro
Rajasthan,57.58,Kawasaki,Ninja 300,326696.0,2024,917.0,Electric,95.0,Second,2024.0,Not Available,Individual,219695.8,Tier 1
Madhya Pradesh,22.42,Bajaj,Ct 100,178912.0,2024,567.0,Electric,70.3,Second,2024.0,Not Available,Dealer,100777.82,Tier 3
Uttar Pradesh,55.49,Yamaha,Fascino 125,134230.0,2023,199.0,Petrol,45.84,Third,2023.0,Not Available,Individual,56075.14,Tier 2
Delhi,42.1,Honda,Dio,116973.0,2024,359.0,Hybrid,96.87,Second,2024.0,Expired,Individual,87522.04,Tier 1
Karnataka,14.58,Ktm,250 Duke,346546.0,2016,653.0,Electric,74.33,Second,2024.0,Active,Dealer,204171.69,Tier 2
Karnataka,61.95,Honda,Dio,253529.0,2017,220.0,Electric,93.19,Third,2021.0,Expired,Individual,106241.68,Tier 2
Madhya Pradesh,21.83,Royal Enfield,Classic 350,62774.0,2017,246.0,Electric,85.53,Second,2022.0,Active,Dealer,26524.51,Tier 3
Maharashtra,22.39,Ktm,250 Duke,137213.0,2023,563.0,Petrol,35.93,Second,2024.0,Not Available,Individual,83143.89,Tier 2
Gujarat,39.57,Yamaha,Mt-15,284385.0,2021,684.0,Hybrid,91.34,Second,2022.0,Active,Individual,115128.47,Tier 1
Gujarat,66.72,Honda,Unicorn,318764.0,2018,809.0,Hybrid,69.97,Second,2022.0,Not Available,Individual,197156.4,Tier 3
Gujarat,27.74,Kawasaki,Versys 650,190274.0,2020,719.0,Electric,81.71,Second,2024.0,Not Available,Dealer,127797.15,Metro
Punjab,77.08,Yamaha,Fz V3,188831.0,2020,977.0,Petrol,40.0,Second,2023.0,Active,Individual,87265.88,Metro
Maharashtra,58.2,Royal Enfield,Interceptor 650,307197.0,2018,751.0,Petrol,57.81,Second,2023.0,Not Available,Dealer,147781.71,Tier 2
Rajasthan,18.71,Hero,Passion Pro,237809.0,2024,718.0,Hybrid,66.56,Second,2024.0,Not Available,Individual,155920.62790523848,Tier 3
Gujarat,38.09,Tvs,Ntorq 125,271348.0,2021,315.0,Electric,75.82,Second,2023.0,Expired,Dealer,171452.21,Tier 3
Maharashtra,74.61,Royal Enfield,Himalayan,160187.0,2021,385.0,Petrol,37.79,Second,2023.0,Active,Individual,133472.89,Tier 2
Punjab,6.83,Honda,Dio,381429.0,2020,771.0,Electric,93.4,Second,2021.0,Not Available,Dealer,302588.59,Tier 1
Uttar Pradesh,76.81,Honda,Cbr 650R,358685.0,2016,928.0,Petrol,31.11,Third,2021.0,Not Available,Dealer,286753.77,Tier 1
Gujarat,12.32,Bajaj,Dominar 400,87786.0,2016,178.0,Electric,72.26,Second,2021.0,Expired,Dealer,45368.97,Tier 3
Madhya Pradesh,27.3,Honda,Activa,124943.0,2017,206.0,Petrol,25.03,Second,2023.0,Expired,Dealer,87680.28,Tier 2
Karnataka,44.34,Bajaj,Pulsar 150,79604.0,2021,132.0,Electric,70.69,Third,2023.0,Active,Individual,54450.71,Tier 1
Maharashtra,51.39,Bajaj,Pulsar 150,373064.0,2022,584.0,Petrol,42.22,Third,2024.0,Expired,Individual,267307.51,Metro
Madhya Pradesh,43.67,Bajaj,Platina 110,222220.0,2022,213.0,Electric,66.02,First,2022.0,Not Available,Dealer,101514.44,Metro
Gujarat,23.43,Ktm,390 Adventure,62824.0,2024,639.0,Electric,85.7,Second,2024.0,Active,Individual,28447.66,Tier 2
Karnataka,19.11,Honda,Shine,137513.0,2022,460.0,Petrol,54.87,Second,2023.0,Expired,Individual,76320.13,Tier 3
Madhya Pradesh,47.6,Honda,Dio,369806.0,2020,146.0,Electric,64.19,Second,2023.0,Not Available,Individual,148806.82,Tier 1
Gujarat,55.29,Ktm,Duke 200,366465.0,2017,292.0,Hybrid,99.62,Second,2023.0,Not Available,Individual,175495.58,Metro
Rajasthan,45.08,Hero,Xtreme 160R,324376.0,2017,798.0,Hybrid,66.09,Second,2023.0,Expired,Dealer,185477.49,Metro
Uttar Pradesh,60.29,Royal Enfield,Himalayan,144639.0,2022,532.0,Hybrid,90.4,Second,2024.0,Expired,Dealer,64471.51,Tier 3
Punjab,54.47,Bajaj,Avenger 220,399627.0,2019,202.0,Hybrid,92.53,Second,2021.0,Expired,Dealer,291600.18,Metro
Madhya Pradesh,39.58,Tvs,Ntorq 125,365843.0,2020,539.0,Electric,62.91,Second,2021.0,Active,Individual,277854.91,Tier 1
Tamil Nadu,73.0,Royal Enfield,Himalayan,237722.0,2019,853.0,Electric,94.49,Second,2021.0,Not Available,Dealer,139116.39,Metro
Maharashtra,77.34,Ktm,Rc 390,168065.0,2020,277.0,Hybrid,97.76,Second,2023.0,Active,Individual,133658.93,Tier 3
Uttar Pradesh,49.78,Tvs,Sport,227419.0,2024,437.0,Electric,60.3,First,2024.0,Not Available,Individual,159955.25,Tier 3
Delhi,16.62,Yamaha,Mt-15,208201.0,2019,441.0,Petrol,34.97,Second,2022.0,Active,Individual,129270.78,Tier 3
Delhi,16.02,Honda,Unicorn,181986.0,2020,901.0,Electric,72.95,Second,2023.0,Active,Dealer,73781.11,Metro
Uttar Pradesh,69.69,Kawasaki,Ninja 300,99188.0,2021,884.0,Petrol,38.37,Third,2022.0,Expired,Dealer,48082.34,Tier 1
Gujarat,26.69,Kawasaki,Vulcan S,136622.0,2024,530.0,Petrol,37.18,First,2024.0,Active,Dealer,72476.88,Metro
Rajasthan,8.02,Tvs,Sport,249222.0,2024,197.0,Petrol,49.01,Second,2024.0,Active,Dealer,147655.12,Metro
Rajasthan,41.79,Ktm,250 Duke,74711.0,2021,128.0,Electric,88.24,Second,2021.0,Active,Dealer,31983.98,Metro
